   GoodVibes v3.0.1 2025/01/20 15:27:11,,,,,,,,,,,,
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).,,,,,,,,
o  3n-cymephos-21-t4,-1977.235813,-1976.251664,0.680458,-1976.505998,0.129358,0.11923,-1976.635356,-1976.625228,           C1,,,
o  3n-cymephos-22-c5,-2229.569807,-2228.325056,0.73106,-2228.782315,0.144722,0.133674,-2228.927038,-2228.91599,           C1,,,
o  3n-cymephos-23-ts-c5-c6,-2229.513759,-2228.281084,0.72565,-2228.732972,0.140684,0.130465,-2228.873656,-2228.863437,-824.18,           C1,,
o  3n-cymephos-24-t5,-2229.513595,-2228.28479,0.729463,-2228.727755,0.144203,0.132749,-2228.871958,-2228.860504,           C1,,,
o  3n-cymephos-25-ts-t5-t6,-2229.500809,-2228.277776,0.725381,-2228.720021,0.141614,0.130902,-2228.861634,-2228.850923,-854.37,           C1,,
o  3n-cymephos-99-lig,-1312.464037,-1311.739561,0.506976,-1311.924688,0.092819,0.086984,-1312.017507,-1312.011673,           C1,,,
o  3o-davephos-00-lpdoh2,-3372.790325,-3371.203103,1.162134,-3371.543852,0.20082,0.181876,-3371.744673,-3371.725728,           C1,,,
o  3o-davephos-01-rxt,-2247.685898,-2246.460618,0.749956,-2246.880126,0.1408,0.130249,-2247.020926,-2247.010375,           C1,,,
o  3o-davephos-02-ts-rxt-c1,-2247.657774,-2246.430947,0.748058,-2246.853694,0.141208,0.13092,-2246.994902,-2246.984614,-124.88,           C1,,
o  3o-davephos-03-c1,-2247.677526,-2246.446631,0.75022,-2246.871564,0.137289,0.130586,-2247.008853,-2247.00215,           C1,,,
o  3o-davephos-04-ts-c1-c2,-2247.665824,-2246.43806,0.748058,-2246.861741,0.140528,0.131035,-2247.002268,-2246.992776,-161.37,           C1,,
o  3o-davephos-05-c2,-2247.730016,-2246.495922,0.750288,-2246.923478,0.143143,0.131474,-2247.066621,-2247.054952,           C1,,,
o  3o-davephos-06-c2-h2o,-2324.11934,-2322.80822,0.776797,-2323.284327,0.145657,0.134956,-2323.429984,-2323.419284,           C1,,,
o  3o-davephos-07-ts-c2-c3,-2324.106161,-2322.797443,0.77529,-2323.272891,0.144968,0.134331,-2323.417859,-2323.407222,-48.81,           C1,,
o  3o-davephos-08-c3-boh3,-2324.114685,-2322.808657,0.775051,-2323.281021,0.147056,0.135779,-2323.428078,-2323.4168,           C1,,,
o  3o-davephos-09-c3,-2071.793571,-2070.73983,0.724693,-2071.016408,0.134676,0.124437,-2071.151084,-2071.140845,           C1,,,
o  3o-davephos-10-ts-c3-c4,-2071.737383,-2070.691349,0.719503,-2070.965642,0.133354,0.123971,-2071.098996,-2071.089613,-916.32,           C1,,
o  3o-davephos-11-c4,-2071.765217,-2070.714532,0.725066,-2070.988032,0.132588,0.12362,-2071.12062,-2071.111652,           C1,,,
o  3o-davephos-12-ts-rxt-t1,-2247.666151,-2246.437223,0.749029,-2246.861636,0.140493,0.129674,-2247.002129,-2246.99131,-55.22,           C1,,
o  3o-davephos-13-t1,-2247.685326,-2246.456608,0.749532,-2246.879731,0.140159,0.130798,-2247.01989,-2247.010529,           C1,,,
o  3o-davephos-14-ts-t1-t2,-2247.664047,-2246.437492,0.747611,-2246.85995,0.14314,0.132366,-2247.00309,-2246.992315,-210.55,           C1,,
o  3o-davephos-15-t2,-2247.694242,-2246.468244,0.749288,-2246.888224,0.144652,0.132733,-2247.032876,-2247.020957,           C1,,,
o  3o-davephos-16-t2-h2o,-2324.074046,-2322.77671,0.774411,-2323.240045,0.14961,0.138389,-2323.389656,-2323.378434,           C1,,,
o  3o-davephos-17-ts-t2-t3,-2324.048625,-2322.747386,0.772858,-2323.216123,0.150963,0.138659,-2323.367086,-2323.354782,-109.65,           C1,,
o  3o-davephos-18-t3-boh3,-2324.083735,-2322.779788,0.775352,-2323.249027,0.15139,0.13798,-2323.400416,-2323.387007,           C1,,,
o  3o-davephos-19-t3,-2071.768713,-2070.71615,0.724704,-2070.991182,0.135973,0.124926,-2071.127155,-2071.116108,           C1,,,
o  3o-davephos-20-ts-t3-t4,-2071.729598,-2070.68699,0.719721,-2070.957617,0.134609,0.124386,-2071.092225,-2071.082002,-1078.13,           C1,,
o  3o-davephos-21-t4,-2071.776769,-2070.72141,0.724434,-2070.99961,0.134817,0.124989,-2071.134427,-2071.124599,           C1,,,
o  3o-davephos-22-c5,-2324.10078,-2322.785802,0.773984,-2323.266308,0.153369,0.139996,-2323.419676,-2323.406304,           C1,,,
o  3o-davephos-23-ts-c5-c6,-2324.042436,-2322.744976,0.769565,-2323.214685,0.14533,0.135091,-2323.360015,-2323.349776,-1093.76,           C1,,
o  3o-davephos-24-t5,-2324.053232,-2322.752557,0.773788,-2323.219579,0.150974,0.138184,-2323.370553,-2323.357763,           C1,,,
o  3o-davephos-25-ts-t5-t6,-2324.043712,-2322.74582,0.769062,-2323.215773,0.148493,0.136378,-2323.364266,-2323.352151,-648.07,           C1,,
o  3o-davephos-99-lig,-1407.004748,-1406.211017,0.551,-1406.41839,0.097395,0.091535,-1406.515785,-1406.509925,           C1,,,
o  3p-sphos-00-lpdoh2,-3562.852618,-3561.065615,1.146847,-3561.619543,0.204306,0.18525,-3561.823849,-3561.804793,           C1,,,
o  3p-sphos-01-rxt,-2342.715779,-2341.392261,0.742706,-2341.916077,0.143659,0.132701,-2342.059736,-2342.048778,           C1,,,
o  3p-sphos-02-ts-rxt-c1,-2342.690206,-2341.363117,0.741972,-2341.891769,0.141051,0.131923,-2342.03282,-2342.023692,-99.34,           C1,,
o  3p-sphos-03-c1,-2342.708014,-2341.375927,0.741975,-2341.908831,0.141032,0.133327,-2342.049863,-2342.042158,           C1,,,
o  3p-sphos-04-ts-c1-c2,-2342.693879,-2341.367278,0.741351,-2341.89587,0.140567,0.132559,-2342.036438,-2342.028429,-78.84,           C1,,
o  3p-sphos-05-c2,-2342.764848,-2341.43136,0.743636,-2341.964327,0.142929,0.132756,-2342.107256,-2342.097083,           C1,,,
o  3p-sphos-06-c2-h2o,-2419.146342,-2417.736779,0.768446,-2418.317952,0.149489,0.138439,-2418.467441,-2418.456391,           C1,,,
o  3p-sphos-07-ts-c2-c3,-2419.133932,-2417.731095,0.768399,-2418.306956,0.145635,0.135563,-2418.452591,-2418.442519,-42.1,           C1,,
o  3p-sphos-08-c3-boh3,-2419.14338,-2417.737972,0.768682,-2418.315192,0.148332,0.137358,-2418.463524,-2418.45255,           C1,,,
o  3p-sphos-09-c3,-2166.826673,-2165.672642,0.717569,-2166.055696,0.13617,0.126047,-2166.191866,-2166.181743,           C1,,,
o  3p-sphos-10-ts-c3-c4,-2166.766458,-2165.619542,0.712943,-2166.00055,0.133761,0.125406,-2166.134311,-2166.125956,-888.46,           C1,,
o  3p-sphos-11-c4,-2166.796405,-2165.642758,0.718723,-2166.02475,0.133285,0.125186,-2166.158035,-2166.149936,           C1,,,
o  3p-sphos-12-ts-rxt-t1,-2342.696284,-2341.369823,0.741971,-2341.8979,0.14198,0.131652,-2342.03988,-2342.029552,-48.95,           C1,,
o  3p-sphos-13-t1,-2342.714051,-2341.388367,0.742083,-2341.91462,0.143318,0.133415,-2342.057938,-2342.048035,           C1,,,
o  3p-sphos-14-ts-t1-t2,-2342.692763,-2341.369159,0.740457,-2341.89502,0.144591,0.133447,-2342.039611,-2342.028467,-235.26,           C1,,
o  3p-sphos-15-t2,-2342.721348,-2341.395183,0.742139,-2341.921414,0.148165,0.13475,-2342.069579,-2342.056164,           C1,,,
o  3p-sphos-16-t2-h2o,-2419.104523,-2417.708205,0.76652,-2418.27759,0.150953,0.139825,-2418.428543,-2418.417416,           C1,,,
o  3p-sphos-17-ts-t2-t3,-2419.082629,-2417.682201,0.765629,-2418.256459,0.152756,0.140289,-2418.409215,-2418.396748,-107.8,           C1,,
o  3p-sphos-18-t3-boh3,-2419.106966,-2417.70554,0.767441,-2418.279087,0.153344,0.139883,-2418.432431,-2418.41897,           C1,,,
o  3p-sphos-19-t3,-2166.7943,-2165.645532,0.716979,-2166.023377,0.138378,0.127017,-2166.161755,-2166.150394,           C1,,,
o  3p-sphos-20-ts-t3-t4,-2166.759632,-2165.618446,0.712319,-2165.993986,0.136799,0.126151,-2166.130785,-2166.120137,-1121.39,           C1,,
o  3p-sphos-21-t4,-2166.805221,-2165.651189,0.71734,-2166.034099,0.138295,0.126781,-2166.172394,-2166.16088,           C1,,,
o  3p-sphos-22-c5,-2419.132383,-2417.719491,0.767225,-2418.303988,0.154945,0.141197,-2418.458934,-2418.445185,           C1,,,
o  3p-sphos-23-ts-c5-c6,-2419.079987,-2417.683338,0.762738,-2418.258073,0.146372,0.137204,-2418.404445,-2418.395277,-608.58,           C1,,
o  3p-sphos-24-t5,-2419.081367,-2417.68294,0.766319,-2418.254842,0.151421,0.138684,-2418.406263,-2418.393526,           C1,,,
o  3p-sphos-25-ts-t5-t6,-2419.070658,-2417.678794,0.76315,-2418.248474,0.147513,0.136403,-2418.395988,-2418.384877,-681.36,           C1,,
o  3p-sphos-99-lig,-1502.030261,-1501.136977,0.543469,-1501.450183,0.100742,0.093978,-1501.550926,-1501.544161,           C1,,,
o  3q-ruphos-00-lpdoh2,-3876.964351,-3874.963382,1.364781,-3875.499483,0.227971,0.206293,-3875.727454,-3875.705776,           C1,,,
o  3q-ruphos-01-rxt,-2499.77191,-2498.335282,0.850257,-2498.857162,0.158525,0.144449,-2499.015687,-2499.001611,           C1,,,
o  3q-ruphos-02-ts-rxt-c1,-2499.748808,-2498.311333,0.85078,-2498.834695,0.153303,0.1423,-2498.987998,-2498.976995,-92.1,           C1,,
o  3q-ruphos-03-c1,-2499.762922,-2498.32023,0.85055,-2498.848124,0.153827,0.144213,-2499.001951,-2498.992337,           C1,,,
o  3q-ruphos-04-ts-c1-c2,-2499.752226,-2498.314756,0.849987,-2498.83852,0.153089,0.143295,-2498.991609,-2498.981815,-79.87,           C1,,
o  3q-ruphos-05-c2,-2499.824529,-2498.379659,0.852516,-2498.908298,0.15501,0.143223,-2499.063308,-2499.051521,           C1,,,
o  3q-ruphos-06-c2-h2o,-2576.207968,-2574.68813,0.877721,-2575.26387,0.160983,0.147975,-2575.424853,-2575.411845,           C1,,,
o  3q-ruphos-07-ts-c2-c3,-2576.195755,-2574.680767,0.876988,-2575.253214,0.158758,0.146141,-2575.411972,-2575.399355,-28.33,           C1,,
o  3q-ruphos-08-c3-boh3,-2576.20287,-2574.688307,0.877752,-2575.259057,0.159816,0.146999,-2575.418874,-2575.406057,           C1,,,
o  3q-ruphos-09-c3,-2323.881012,-2322.618317,0.826425,-2322.994297,0.148835,0.136592,-2323.143132,-2323.130889,           C1,,,
o  3q-ruphos-10-ts-c3-c4,-2323.823706,-2322.567481,0.82114,-2322.942428,0.147697,0.136543,-2323.090125,-2323.078971,-716.19,           C1,,
o  3q-ruphos-11-c4,-2323.85068,-2322.587808,0.826549,-2322.963951,0.147527,0.136501,-2323.111478,-2323.100452,           C1,,,
o  3q-ruphos-12-ts-rxt-t1,-2499.756986,-2498.322312,0.851179,-2498.842744,0.153158,0.141642,-2498.995902,-2498.984386,-49.85,           C1,,
o  3q-ruphos-13-t1,-2499.771184,-2498.333425,0.849807,-2498.856602,0.157601,0.145244,-2499.014203,-2499.001846,           C1,,,
o  3q-ruphos-14-ts-t1-t2,-2499.751923,-2498.318264,0.848953,-2498.838652,0.157209,0.144369,-2498.99586,-2498.98302,-230.95,           C1,,
o  3q-ruphos-15-t2,-2499.780113,-2498.345963,0.850994,-2498.864471,0.160082,0.145211,-2499.024553,-2499.009681,           C1,,,
o  3q-ruphos-16-t2-h2o,-2576.164759,-2574.655968,0.87517,-2575.222043,0.165313,0.150695,-2575.387356,-2575.372738,           C1,,,
o  3q-ruphos-17-ts-t2-t3,-2576.137129,-2574.624733,0.874402,-2575.195267,0.166446,0.150678,-2575.361712,-2575.345945,-130.7,           C1,,
o  3q-ruphos-18-t3-boh3,-2576.172929,-2574.659151,0.876544,-2575.229154,0.166629,0.150224,-2575.395783,-2575.379377,           C1,,,
o  3q-ruphos-19-t3,-2323.855634,-2322.59398,0.826254,-2322.96866,0.15082,0.137363,-2323.119479,-2323.106023,           C1,,,
o  3q-ruphos-20-ts-t3-t4,-2323.816988,-2322.5654,0.821292,-2322.935537,0.149468,0.136471,-2323.085006,-2323.072008,-1180,           C1,,
o  3q-ruphos-21-t4,-2323.86476,-2322.598993,0.825775,-2322.978113,0.150028,0.138082,-2323.128141,-2323.116195,           C1,,,
o  3q-ruphos-22-c5,-2576.189665,-2574.666394,0.8758,-2575.245676,0.166372,0.152232,-2575.412048,-2575.397908,           C1,,,
o  3q-ruphos-23-ts-c5-c6,-2576.139226,-2574.63193,0.871274,-2575.201754,0.158774,0.148118,-2575.360527,-2575.349872,-653.63,           C1,,
o  3q-ruphos-24-t5,-2576.156138,-2574.642745,0.874711,-2575.213056,0.166719,0.152995,-2575.379776,-2575.366052,           C1,,,
o  3q-ruphos-25-ts-t5-t6,-2576.129238,-2574.627047,0.871535,-2575.191433,0.161074,0.147858,-2575.352507,-2575.339291,-504.58,           C1,,
o  3q-ruphos-99-lig,-1659.088506,-1658.083887,0.652276,-1658.392689,0.113142,0.104951,-1658.505831,-1658.49764,           C1,,,
o  3r-xphos-00-lpdoh2,-3811.888961,-3809.992677,1.511377,-3810.271515,0.237051,0.212214,-3810.508566,-3810.483728,           C1,,,
o  3r-xphos-01-rxt,-2467.233913,-2465.858625,0.925119,-2466.242046,0.159245,0.14598,-2466.401291,-2466.388026,           C1,,,
o  3r-xphos-02-ts-rxt-c1,-2467.209683,-2465.821298,0.922567,-2466.219893,0.160941,0.147181,-2466.380834,-2466.367074,-107.82,           C1,,
o  3r-xphos-03-c1,-2467.221539,-2465.833221,0.924305,-2466.230213,0.157091,0.146739,-2466.387304,-2466.376952,           C1,,,
o  3r-xphos-04-ts-c1-c2,-2467.214832,-2465.831023,0.923999,-2466.224593,0.154133,0.145397,-2466.378727,-2466.36999,-19.97,           C1,,
o  3r-xphos-05-c2,-2467.276232,-2465.890802,0.925804,-2466.283698,0.160007,0.146056,-2466.443705,-2466.429754,           C1,,,
o  3r-xphos-06-c2-h2o,-2543.658832,-2542.193085,0.950272,-2542.638403,0.167142,0.152618,-2542.805545,-2542.791021,           C1,,,
o  3r-xphos-07-ts-c2-c3,-2543.652911,-2542.191521,0.95046,-2542.633598,0.162434,0.149864,-2542.796033,-2542.783462,-51.26,           C1,,
o  3r-xphos-08-c3-boh3,-2543.659913,-2542.201432,0.950155,-2542.64031,0.164999,0.150996,-2542.805309,-2542.791306,           C1,,,
o  3r-xphos-09-c3,-2291.336488,-2290.133136,0.900155,-2290.373147,0.151897,0.139537,-2290.525044,-2290.512684,           C1,,,
o  3r-xphos-10-ts-c3-c4,-2291.28558,-2290.084796,0.895191,-2290.327631,0.149365,0.138919,-2290.476995,-2290.466549,-742.56,           C1,,
o  3r-xphos-11-c4,-2291.310762,-2290.102364,0.900164,-2290.347465,0.149732,0.139582,-2290.497197,-2290.487048,           C1,,,
o  3r-xphos-12-ts-rxt-t1,-2467.21862,-2465.836028,0.924252,-2466.228237,0.156653,0.144934,-2466.38489,-2466.373172,-43.21,           C1,,
o  3r-xphos-13-t1,-2467.234495,-2465.855558,0.924293,-2466.243159,0.15822,0.146706,-2466.40138,-2466.389866,           C1,,,
o  3r-xphos-14-ts-t1-t2,-2467.213685,-2465.837741,0.922685,-2466.223823,0.159519,0.147414,-2466.383342,-2466.371237,-240.28,           C1,,
o  3r-xphos-15-t2,-2467.245761,-2465.867659,0.924071,-2466.253996,0.162275,0.148546,-2466.416271,-2466.402541,           C1,,,
o  3r-xphos-16-t2-h2o,-2543.630851,-2542.173907,0.94875,-2542.611495,0.16741,0.154099,-2542.778905,-2542.765594,           C1,,,
o  3r-xphos-17-ts-t2-t3,-2543.601742,-2542.14711,0.948759,-2542.582982,0.166175,0.153225,-2542.749157,-2542.736207,-52.8,           C1,,
o  3r-xphos-18-t3-boh3,-2543.634771,-2542.179794,0.950406,-2542.61445,0.166001,0.15283,-2542.780451,-2542.76728,           C1,,,
o  3r-xphos-19-t3,-2291.321884,-2290.117781,0.899743,-2290.358583,0.15293,0.140173,-2290.511513,-2290.498756,           C1,,,
o  3r-xphos-20-ts-t3-t4,-2291.284628,-2290.088547,0.894471,-2290.326926,0.153126,0.139679,-2290.480052,-2290.466605,-1178.97,           C1,,
o  3r-xphos-21-t4,-2291.325236,-2290.11767,0.899436,-2290.362182,0.154687,0.14004,-2290.516868,-2290.502222,           C1,,,
o  3r-xphos-22-c5,-2543.643749,-2542.176609,0.94908,-2542.623836,0.168684,0.154591,-2542.792521,-2542.778428,           C1,,,
o  3r-xphos-23-ts-c5-c6,-2543.591248,-2542.141115,0.944416,-2542.577523,0.163622,0.151187,-2542.741146,-2542.728711,-760.35,           C1,,
o  3r-xphos-24-t5,-2543.608284,-2542.154877,0.948197,-2542.589664,0.16744,0.153122,-2542.757105,-2542.742786,           C1,,,
o  3r-xphos-25-ts-t5-t6,-2543.597517,-2542.147464,0.944467,-2542.583748,0.163585,0.151004,-2542.747332,-2542.734752,-898.92,           C1,,
o  3r-xphos-33-ts-rxt-ya,-2467.218611,-2465.83852,0.92317,-2466.228753,0.158769,0.146151,-2466.387522,-2466.374905,-98.06,           C1,,
o  3r-xphos-34-ya,-2467.233277,-2465.85063,0.924243,-2466.242088,0.159052,0.146743,-2466.40114,-2466.388831,           C1,,,
o  3r-xphos-35-ts-ya-c1,-2467.208516,-2465.830516,0.923847,-2466.21834,0.156329,0.14555,-2466.374669,-2466.36389,-46.75,           C1,,
o  3r-xphos-36-ts-rxt-yb,-2543.594538,-2542.138228,0.949881,-2542.575835,0.162032,0.150082,-2542.737867,-2542.725917,-138.78,           C1,,
o  3r-xphos-37-yb,-2543.62435,-2542.171056,0.949917,-2542.605479,0.162567,0.149933,-2542.768046,-2542.755412,           C1,,,
o  3r-xphos-38-ts-yb-c1,-2543.591104,-2542.131272,0.948892,-2542.572803,0.163296,0.151517,-2542.736099,-2542.72432,-95.69,           C1,,
o  3r-xphos-99-lig,-1626.552306,-1625.603436,0.725321,-1625.780253,0.119365,0.108269,-1625.899618,-1625.888522,           C1,,,
o  3s-brettphos-00-lpdoh2,-4269.531262,-4267.253963,1.63817,-4267.774673,0.256411,0.231317,-4268.031083,-4268.00599,           C1,,,
o  3s-brettphos-01-rxt,-2696.056821,-2694.486982,0.987985,-2694.995774,0.17002,0.155542,-2695.165794,-2695.151316,           C1,,,
o  3s-brettphos-02-ts-rxt-c1,-2696.027825,-2694.45317,0.986331,-2694.968322,0.169659,0.156203,-2695.137981,-2695.124525,-107.4,           C1,,
o  3s-brettphos-03-c1,-2696.040933,-2694.461872,0.985669,-2694.980975,0.172105,0.158939,-2695.15308,-2695.139914,           C1,,,
o  3s-brettphos-04-ts-c1-c2,-2696.032061,-2694.459486,0.986493,-2694.972526,0.167862,0.156113,-2695.140388,-2695.128639,-159.31,           C1,,
o  3s-brettphos-05-c2,-2696.101892,-2694.519991,0.987992,-2695.04032,0.172238,0.157219,-2695.212558,-2695.197539,           C1,,,
o  3s-brettphos-06-c2-h2o,-2772.488113,-2770.829605,1.01348,-2771.398419,0.176941,0.162202,-2771.57536,-2771.560621,           C1,,,
o  3s-brettphos-07-ts-c2-c3,-2772.481233,-2770.819736,1.012948,-2771.392837,0.173131,0.160855,-2771.565968,-2771.553693,-56.81,           C1,,
o  3s-brettphos-08-c3-boh3,-2772.483512,-2770.823802,1.013282,-2771.394,0.176113,0.162535,-2771.570113,-2771.556535,           C1,,,
o  3s-brettphos-09-c3,-2520.155153,-2518.759741,0.962711,-2519.122779,0.163136,0.149741,-2519.285915,-2519.272519,           C1,,,
o  3s-brettphos-10-ts-c3-c4,-2520.105624,-2518.711732,0.958158,-2519.078377,0.160745,0.148643,-2519.239122,-2519.22702,-769.37,           C1,,
o  3s-brettphos-11-c4,-2520.133566,-2518.732042,0.962594,-2519.101257,0.162378,0.150414,-2519.263634,-2519.251671,           C1,,,
o  3s-brettphos-12-ts-rxt-t1,-2696.033957,-2694.46544,0.986987,-2694.974327,0.167986,0.155135,-2695.142312,-2695.129461,-35.02,           C1,,
o  3s-brettphos-13-t1,-2696.0563,-2694.484589,0.987448,-2694.995566,0.169032,0.156191,-2695.164598,-2695.151758,           C1,,,
o  3s-brettphos-14-ts-t1-t2,-2696.033273,-2694.468334,0.985905,-2694.974206,0.169425,0.156373,-2695.143631,-2695.130579,-122.69,           C1,,
o  3s-brettphos-15-t2,-2696.053954,-2694.478808,0.98594,-2694.993287,0.177085,0.159865,-2695.170372,-2695.153152,           C1,,,
o  3s-brettphos-16-t2-h2o,-2772.440029,-2770.789336,1.011466,-2771.351599,0.1807,0.163954,-2771.532298,-2771.515552,           C1,,,
o  3s-brettphos-17-ts-t2-t3,-2772.424213,-2770.774077,1.010601,-2771.336756,0.179843,0.16377,-2771.516599,-2771.500525,-141.86,           C1,,
o  3s-brettphos-18-t3-boh3,-2772.448143,-2770.797759,1.01243,-2771.359128,0.181686,0.163271,-2771.540814,-2771.522399,           C1,,,
o  3s-brettphos-19-t3,-2520.145504,-2518.748769,0.963397,-2519.112471,0.161837,0.149705,-2519.274308,-2519.262176,           C1,,,
o  3s-brettphos-20-ts-t3-t4,-2520.099,-2518.705401,0.956793,-2519.072228,0.166004,0.15077,-2519.238232,-2519.222999,-1146.16,           C1,,
o  3s-brettphos-21-t4,-2520.144226,-2518.741829,0.962191,-2519.111798,0.165182,0.150897,-2519.276979,-2519.262695,           C1,,,
o  3s-brettphos-22-c5,-2772.469392,-2770.811138,1.012652,-2771.379884,0.181069,0.163715,-2771.560953,-2771.543599,           C1,,,
o  3s-brettphos-23-ts-c5-c6,-2772.416967,-2770.768443,1.007069,-2771.33398,0.17616,0.161759,-2771.51014,-2771.495739,-768.51,           C1,,
o  3s-brettphos-24-t5,-2772.437204,-2770.784096,1.010583,-2771.348799,0.18262,0.165646,-2771.531419,-2771.514445,           C1,,,
o  3s-brettphos-25-ts-t5-t6,-2772.410524,-2770.765327,1.006735,-2771.327517,0.17805,0.161936,-2771.505567,-2771.489453,-728.99,           C1,,
o  3s-brettphos-33-ts-rxt-ya,-2696.043997,-2694.471542,0.985976,-2694.984876,0.17039,0.156345,-2695.155266,-2695.141221,-93.32,           C1,,
o  3s-brettphos-34-ya,-2696.060618,-2694.484695,0.987094,-2695.00005,0.171099,0.157017,-2695.171149,-2695.157066,           C1,,,
o  3s-brettphos-35-ts-ya-c1,-2696.034393,-2694.463476,0.986866,-2694.974818,0.167564,0.155498,-2695.142382,-2695.130316,-42.12,           C1,,
o  3s-brettphos-36-ts-rxt-yb,-2772.416845,-2770.767379,1.012865,-2771.328818,0.173038,0.159872,-2771.501856,-2771.488689,-136.33,           C1,,
o  3s-brettphos-37-yb,-2772.447291,-2770.799455,1.013035,-2771.359032,0.173195,0.159598,-2771.532227,-2771.51863,           C1,,,
o  3s-brettphos-38-ts-yb-c1,-2772.412249,-2770.760405,1.011799,-2771.324708,0.173928,0.161513,-2771.498636,-2771.486221,-106.64,           C1,,
o  3s-brettphos-99-lig,-1855.375906,-1854.233136,0.788465,-1854.534358,0.130522,0.118312,-1854.66488,-1854.65267,           C1,,,
o  3t-tbujohnphos-00-lpdoh2,-2795.834475,-2794.638877,0.869846,-2794.893292,0.159347,0.147889,-2795.052639,-2795.041181,           C1,,,
o  3t-tbujohnphos-01-rxt,-1959.207794,-1958.17956,0.604085,-1958.554284,0.121031,0.113291,-1958.675315,-1958.667575,           C1,,,
